Kind,Name,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Function,"SlowNPPNew::PluginObject::PluginObject",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"SlowNPPNew::PluginObject::getProperty",,,,3,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,13,3,10,5,7,0,0,0,7,1,7,7,4,0,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"SlowNPPNew::PluginObject::hasProperty",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"SlowNPPNew::PluginObject::~PluginObject",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"SlowNPPNew::SlowNPPNew",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,3,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"SpellCheckClient",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,5,4,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"StepTask::runIfValid",,,,3,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,19,3,16,2,11,0,0,0,6,3,9,11,1,0,10,3,3,3,3,2,,,,,2,,1,2,,0.00,,,,
Static Function Template,"StringAppendVT",,,,8,41,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,66,8,35,8,21,14,5,4,4,6,18,23,5,0,18,6,6,8,6,7,,,,,7,,2,7,,0.40,,,,
Function,"StringPrintf",,,,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,8,3,4,0,0,0,4,1,6,6,2,0,4,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"TemporaryCallback",0,9,2,3,24,4,2,2,2,1,11,0,9,2,1,2,0,,0,0,,,,,2,1,1,0,0,2,2,0,0,0,0,2,,31,3,24,9,14,4,0,0,,,,11,5,0,6,,,,,,4,4,4,1,,1,,,0,0.17,5,5,5,2
Class,"TemporaryCallback",0,7,2,3,20,5,1,1,1,1,10,0,7,2,1,3,0,,0,0,,,,,2,1,1,0,0,2,2,0,0,0,0,2,,28,3,20,6,11,5,0,0,,,,9,4,0,5,,,,,,2,2,2,1,,1,,,0,0.25,3,3,3,2
Public Function,"TemporaryCallback::TemporaryCallback",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,1,0,0,0,0,2,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"TemporaryCallback::TemporaryCallback",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,1,0,0,0,0,2,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Function,"TemporaryCallback::run",,,,1,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,19,1,13,2,11,5,0,0,11,2,5,6,1,0,5,2,2,2,1,1,,,,,0,,1,0,,0.38,,,,
Public Virtual Function,"TemporaryCallback::run",,,,1,17,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,22,1,17,5,14,4,0,0,8,3,6,8,2,0,6,4,4,4,1,2,,,,,0,,1,0,,0.24,,,,
Public Function,"TestInterfaces::TestInterfaces",,,,2,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,2,11,8,2,2,0,0,1,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.18,,,,
Public Function,"TestInterfaces::TestInterfaces",,,,2,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,2,11,8,2,2,0,0,5,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.18,,,,
Public Function,"TestInterfaces::accessibilityController",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"TestInterfaces::bindTo",,,,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,9,1,6,0,0,0,3,1,6,6,0,0,6,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"TestInterfaces::configureForTestWithURL",,,,0,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,31,0,30,5,23,1,0,0,13,48,14,20,4,0,16,7,7,8,1,0,,,,,0,,2,0,,0.03,,,,
Public Function,"TestInterfaces::delegate",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"TestInterfaces::eventSender",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"TestInterfaces::proxy",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"TestInterfaces::resetAll",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,5,1,2,0,0,0,2,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"TestInterfaces::resetTestHelperControllers",,,,0,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,7,1,4,1,0,0,3,1,4,4,0,0,4,1,1,1,1,0,,,,,0,,0,0,,0.14,,,,
Public Function,"TestInterfaces::setDelegate",,,,0,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,8,1,5,1,0,0,2,1,5,5,0,0,5,1,1,1,1,0,,,,,0,,0,0,,0.13,,,,
Public Function,"TestInterfaces::setTestIsRunning",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"TestInterfaces::setWebView",,,,0,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,0,8,1,5,1,0,0,2,1,5,5,0,0,5,1,1,1,1,0,,,,,0,,0,0,,0.13,,,,
Public Function,"TestInterfaces::testRunner",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"TestInterfaces::themeEngine",,,,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,0,8,1,5,0,2,3,4,3,3,5,0,0,5,3,3,3,1,1,,,,,0,,1,0,,0.00,,,,
Public Function,"TestInterfaces::windowClosed",,,,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,9,1,5,0,0,0,6,2,4,5,0,0,5,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Public Function,"TestInterfaces::windowList",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"TestInterfaces::windowList",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"TestInterfaces::windowOpened",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"TestInterfaces::~TestInterfaces",,,,1,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,1,11,1,8,2,0,0,5,1,8,8,0,0,8,1,1,1,1,0,,,,,0,,0,0,,0.18,,,,
Public Function,"TestPageOverlay::TestPageOverlay",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,2,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"TestPageOverlay::paintPageOverlay",,,,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,8,3,4,0,0,0,5,1,5,5,2,0,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"TestPageOverlay::~TestPageOverlay",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"TestPlugin",,,,2,52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,54,2,52,29,25,0,0,0,13,22,25,36,13,0,23,12,12,12,1,8,,,,,0,,2,0,,0.00,,,,
Public Function,"TestPlugin::canCreateWithoutRendererMimeType",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,5,2,1,0,0,0,1,1,2,2,1,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"TestPlugin::create",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,4,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"TestPlugin::destroyScene",,,,2,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,21,2,19,1,12,0,0,0,6,16,8,12,0,0,12,5,5,5,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"TestPlugin::drawPrimitive",,,,3,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,19,3,14,2,10,2,0,0,8,1,11,11,1,0,10,1,1,1,1,0,,,,,0,,0,0,,0.14,,,,
Public Function,"TestPlugin::drawScene",,,,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,1,7,1,4,0,0,0,3,2,3,4,0,0,4,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"TestPlugin::handleDragStatusUpdate",,,,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22,0,22,2,18,0,0,0,3,6,12,18,1,0,17,6,2,6,1,10,,,,,0,,1,0,,0.00,,,,
Public Function,"TestPlugin::handleInputEvent",,,,6,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,55,6,49,2,45,0,0,0,4,272,72,110,1,0,109,40,7,40,1,528,,,,,0,,1,0,,0.00,,,,
Public Function,"TestPlugin::initPrimitive",,,,2,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,17,2,15,5,12,0,0,0,7,2,8,9,1,0,8,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Public Function,"TestPlugin::initProgram",,,,3,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25,3,22,14,6,0,0,0,7,2,7,8,2,0,6,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Public Function,"TestPlugin::initScene",,,,5,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,19,5,14,2,10,0,0,0,11,1,11,11,1,0,10,2,2,3,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"TestPlugin::isSupportedMimeType",,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,6,1,3,0,0,0,4,1,1,1,0,0,1,1,1,3,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"TestPlugin::loadProgram",,,,2,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,24,2,22,5,17,0,0,0,8,12,13,17,4,0,13,5,5,7,1,0,,,,,0,,2,0,,0.00,,,,
Public Function,"TestPlugin::loadShader",,,,1,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,16,1,15,3,10,0,0,0,7,3,8,10,2,0,8,3,3,3,1,0,,,,,0,,2,0,,0.00,,,,
Public Function,"TestPlugin::mimeType",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,5,2,1,0,0,0,1,1,2,2,1,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"TestPlugin::parseBoolean",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,5,2,1,0,0,0,1,1,2,2,1,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"TestPlugin::parseColor",,,,1,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,1,14,1,11,0,0,0,1,5,6,10,0,0,10,5,5,5,1,4,,,,,0,,1,0,,0.00,,,,
Public Function,"TestPlugin::parseOpacity",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,1,1,0,0,0,4,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"TestPlugin::pluginPersistsMimeType",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,5,2,1,0,0,0,1,1,2,2,1,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"TestRunner",,,,9,155,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,179,9,155,11,143,15,0,0,5,1,143,143,0,0,143,1,1,1,1,0,,,,,0,,0,0,,0.10,,,,
Function,"TypeHasNonTrivialDtor",,,,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,1,5,2,3,0,0,0,3,2,2,3,0,0,3,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Function,"UnloadRealPlugin",,,,2,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,2,3,1,0,0,4,6,0,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"UnsafeTypedefChainInImpl",0,1,0,0,5,0,1,1,1,1,1,0,1,0,2,0,0,,0,0,,,,,2,0,0,0,0,2,2,0,0,0,0,2,,5,0,5,3,0,0,0,0,,,,2,2,0,0,,,,,,1,1,1,1,,1,,,0,0.00,2,2,2,2
Public Function,"UnsafeTypedefChainInImpl::UnsafeTypedefChainInImpl",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,0,2,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"UnsafeTypedefChainInImpl::~UnsafeTypedefChainInImpl",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,0,2,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"UnwrapType",,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,7,3,5,0,0,0,5,3,3,5,0,0,5,3,3,3,3,2,,,,,2,,1,2,,0.00,,,,
Public Function,"Value::CZString::CZString",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5,0,5,4,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Value::CZString::CZString",,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,6,5,0,0,0,0,2,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Value::CZString::CZString",,,,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,8,7,0,0,0,0,2,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"Value::CZString::c_str",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,5,2,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"Value::CZString::index",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,5,2,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"Value::CZString::isStaticString",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,5,2,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"Value::CZString::operator<",,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,7,2,3,0,0,0,2,2,2,3,0,0,3,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Public Function,"Value::CZString::operator=",,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,7,3,2,0,0,0,4,1,3,3,1,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"Value::CZString::operator==",,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,7,2,3,0,0,0,2,2,2,3,0,0,3,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Public Function,"Value::CZString::swap",,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,0,6,2,2,0,0,0,1,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Value::CZString::~CZString",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,0,5,1,2,0,0,0,2,2,1,2,0,0,2,2,2,3,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"Value::Value",,,,0,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,42,0,30,6,22,0,8,5,7,7,12,21,0,0,21,9,2,9,1,21,,,,,0,,1,0,,0.00,,,,
Public Function,"Value::Value",,,,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,7,6,1,0,1,2,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Value::Value",,,,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,7,6,1,0,1,2,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Value::Value",,,,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,7,6,1,0,1,2,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Value::Value",,,,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,7,6,1,0,1,2,3,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Value::Value",,,,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12,0,9,7,2,0,1,2,3,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Value::Value",,,,1,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,1,8,6,2,0,1,2,5,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Value::Value",,,,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,7,6,1,0,1,2,3,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Value::Value",,,,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,7,6,1,0,1,2,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Value::Value",,,,0,53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,53,0,41,8,27,0,8,5,8,20,14,27,2,0,25,13,6,13,1,7,,,,,0,,3,0,,0.00,,,,
Public Function,"Value::append",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,5,2,1,0,0,0,3,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"Value::asBool",,,,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,20,0,20,2,14,0,0,0,2,6,7,13,0,0,13,9,5,9,1,15,,,,,0,,1,0,,0.00,,,,
Public Const Function,"Value::asCString",,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,0,6,2,2,0,0,0,2,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"Value::asDouble",,,,0,24,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,24,0,20,2,14,1,2,3,2,6,7,13,0,0,13,7,3,7,1,15,,,,,0,,1,0,,0.05,,,,
Public Const Function,"Value::asFloat",,,,0,24,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,24,0,20,2,14,1,2,3,2,6,7,13,0,0,13,7,3,7,1,15,,,,,0,,1,0,,0.05,,,,
Public Const Function,"Value::asInt",,,,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,23,0,23,2,17,0,0,0,5,6,10,16,0,0,16,7,3,7,1,15,,,,,0,,1,0,,0.00,,,,
Public Const Function,"Value::asLargestInt",,,,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,5,2,1,0,1,3,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"Value::asLargestUInt",,,,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,5,2,1,0,1,3,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"Value::asString",,,,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,21,0,21,2,15,0,0,0,3,7,7,14,0,0,14,9,4,9,1,21,,,,,0,,1,0,,0.00,,,,
Public Const Function,"Value::asUInt",,,,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,23,0,23,2,17,0,0,0,5,6,10,16,0,0,16,7,3,7,1,15,,,,,0,,1,0,,0.00,,,,
Public Const Function,"Value::begin",,,,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,34,0,15,2,9,0,16,3,2,3,4,8,0,0,8,4,3,4,3,3,,,,,3,,2,3,,0.00,,,,
Public Function,"Value::begin",,,,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,34,0,15,2,9,0,16,3,2,3,4,8,0,0,8,4,3,4,3,3,,,,,3,,2,3,,0.00,,,,
Public Function,"Value::clear",,,,1,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,24,1,14,2,8,0,7,3,2,2,4,7,0,0,7,3,2,5,1,1,,,,,0,,1,0,,0.00,,,,
Public Const Function,"Value::compare",,,,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,9,2,5,0,0,0,1,3,3,5,0,0,5,3,3,3,3,2,,,,,2,,1,2,,0.00,,,,
Public Const Function,"Value::empty",,,,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,0,8,2,4,0,0,0,5,2,2,3,0,0,3,2,2,4,1,1,,,,,0,,1,0,,0.00,,,,
Public Const Function,"Value::end",,,,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,34,0,15,2,9,0,16,3,2,3,4,8,0,0,8,4,3,4,3,3,,,,,3,,2,3,,0.00,,,,
Public Function,"Value::end",,,,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,34,0,15,2,9,0,16,3,2,3,4,8,0,0,8,4,3,4,3,3,,,,,3,,2,3,,0.00,,,,
Public Const Function,"Value::get",,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,7,4,2,0,0,0,2,1,2,2,1,0,1,2,2,2,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"Value::get",,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,7,4,2,0,0,0,2,1,2,2,1,0,1,2,2,2,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"Value::get",,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,6,3,1,0,0,0,3,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"Value::getComment",,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,7,2,3,0,0,0,2,2,2,3,0,0,3,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Public Const Function,"Value::getMemberNames",,,,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,23,0,14,3,9,0,7,3,9,3,10,12,1,1,10,3,3,4,1,1,,,,,0,,1,0,,0.00,,,,
Public Const Function,"Value::hasComment",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,0,5,2,1,0,0,0,1,1,1,1,0,0,1,1,1,2,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"Value::isArray",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,0,5,2,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"Value::isBool",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,5,2,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"Value::isConvertibleTo",,,,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,45,0,45,2,39,0,0,0,9,9,10,19,0,0,19,9,2,36,1,36,,,,,0,,1,0,,0.00,,,,
